,battery_level_pct,local_dt,metadata_write_ts,ts
360,99,2016-06-30 03:51:25.411,1467283885.41,1467283885.41
361,99,2016-06-30 03:54:13.775,1467284053.78,1467284053.78
362,99,2016-06-30 03:54:13.838,1467284053.84,1467284053.84
363,99,2016-06-30 03:58:18.791,1467284298.79,1467284298.79
364,99,2016-06-30 03:58:18.816,1467284298.82,1467284298.82
365,99,2016-06-30 04:00:14.747,1467284414.75,1467284414.75
366,99,2016-06-30 04:00:14.750,1467284414.75,1467284414.75
367,99,2016-06-30 04:00:14.751,1467284414.75,1467284414.75
368,99,2016-06-30 04:02:56.750,1467284576.75,1467284576.75
369,99,2016-06-30 04:02:56.791,1467284576.79,1467284576.79
370,99,2016-06-30 04:02:56.793,1467284576.79,1467284576.79
371,99,2016-06-30 04:02:56.798,1467284576.8,1467284576.8
372,99,2016-06-30 04:08:19.742,1467284899.74,1467284899.74
373,99,2016-06-30 04:08:19.776,1467284899.78,1467284899.78
374,99,2016-06-30 04:08:20.803,1467284900.8,1467284900.8
375,99,2016-06-30 04:10:38.738,1467285038.74,1467285038.74
376,99,2016-06-30 04:10:38.775,1467285038.78,1467285038.78
377,99,2016-06-30 04:13:52.618,1467285232.62,1467285232.62
378,99,2016-06-30 04:13:53.635,1467285233.63,1467285233.63
379,99,2016-06-30 04:13:53.682,1467285233.68,1467285233.68
380,99,2016-06-30 04:16:39.762,1467285399.76,1467285399.76
381,99,2016-06-30 04:16:39.768,1467285399.77,1467285399.77
382,99,2016-06-30 04:18:18.771,1467285498.77,1467285498.77
383,99,2016-06-30 04:18:18.799,1467285498.8,1467285498.8
384,99,2016-06-30 04:19:26.751,1467285566.75,1467285566.75
385,99,2016-06-30 04:19:26.773,1467285566.77,1467285566.77
386,99,2016-06-30 04:19:26.775,1467285566.78,1467285566.78
387,99,2016-06-30 04:19:26.889,1467285566.89,1467285566.89
388,99,2016-06-30 04:19:27.487,1467285567.49,1467285567.49
389,99,2016-06-30 04:19:27.499,1467285567.5,1467285567.5
390,99,2016-06-30 04:19:27.500,1467285567.5,1467285567.5
391,99,2016-06-30 04:19:27.600,1467285567.6,1467285567.6
392,99,2016-06-30 04:21:33.935,1467285693.93,1467285693.93
393,99,2016-06-30 04:21:34.810,1467285694.81,1467285694.81
394,99,2016-06-30 04:22:40.760,1467285760.76,1467285760.76
395,99,2016-06-30 04:22:40.766,1467285760.77,1467285760.77
396,99,2016-06-30 04:23:15.823,1467285795.82,1467285795.82
397,99,2016-06-30 04:23:17.683,1467285797.68,1467285797.68
398,99,2016-06-30 04:28:18.735,1467286098.73,1467286098.73
399,99,2016-06-30 04:28:18.742,1467286098.74,1467286098.74
400,99,2016-06-30 04:28:18.752,1467286098.75,1467286098.75
401,99,2016-06-30 04:28:41.750,1467286121.75,1467286121.75
402,99,2016-06-30 04:28:41.754,1467286121.75,1467286121.75
403,99,2016-06-30 04:34:42.754,1467286482.75,1467286482.75
404,99,2016-06-30 04:34:42.759,1467286482.76,1467286482.76
405,99,2016-06-30 04:38:18.796,1467286698.8,1467286698.8
406,99,2016-06-30 04:38:18.824,1467286698.82,1467286698.82
407,99,2016-06-30 04:40:43.772,1467286843.77,1467286843.77
408,99,2016-06-30 04:40:43.844,1467286843.84,1467286843.84
409,99,2016-06-30 04:41:46.367,1467286906.37,1467286906.37
410,99,2016-06-30 04:41:46.484,1467286906.48,1467286906.48
411,99,2016-06-30 04:43:16.452,1467286996.45,1467286996.45
412,99,2016-06-30 04:43:18.369,1467286998.37,1467286998.37
413,99,2016-06-30 04:46:44.777,1467287204.78,1467287204.78
414,99,2016-06-30 04:46:44.783,1467287204.78,1467287204.78
415,99,2016-06-30 04:47:28.778,1467287248.78,1467287248.78
416,99,2016-06-30 04:47:28.797,1467287248.8,1467287248.8
417,99,2016-06-30 04:47:28.799,1467287248.8,1467287248.8
418,99,2016-06-30 04:47:28.911,1467287248.91,1467287248.91
419,99,2016-06-30 04:47:29.282,1467287249.28,1467287249.28
420,99,2016-06-30 04:47:29.417,1467287249.42,1467287249.42
