time,voltage,current
3600,3.69606,0.394653
3601,3.69618,0.403338
3602,3.69643,0.475158
3603,3.69614,0.494161
3604,3.6961,0.510051
3605,3.69594,0.617255
3606,3.69627,0.521797
3607,3.69608,0.40397
3608,3.69603,0.417017
3609,3.69618,0.497445
3610,3.6963,0.629892
3611,3.69589,0.459217
3612,3.69611,0.434835
3613,3.6962,0.525228
3614,3.69604,0.404179
3615,3.69588,0.478593
3616,3.69625,0.50681
3617,3.69641,0.443666
3618,3.69609,0.410638
3619,3.69593,0.425338
3620,3.6962,0.426058
3621,3.69621,0.421185
3622,3.69609,0.408574
3623,3.69639,0.417768
3624,3.69628,0.417745
3625,3.69618,0.415628
3626,3.69623,0.394777
3627,3.69639,0.410607
3628,3.69625,0.505759
3629,3.69607,0.485184
3630,3.69639,0.425806
3631,3.696,0.52971
3632,3.69608,0.455536
3633,3.69621,0.453936
3634,3.69617,0.395984
3635,3.6962,0.410997
3636,3.69636,0.631166
3637,3.6962,0.433545
3638,3.69622,0.464178
3639,3.69642,0.503284
3640,3.69586,0.518834
3641,3.69621,0.62091
3642,3.69592,0.512368
3643,3.69616,0.488518
3644,3.69633,0.520042
3645,3.69624,0.510889
3646,3.69591,0.414437
3647,3.69609,0.513331
3648,3.69594,0.513366
3649,3.69591,0.422683
3650,3.69644,0.428563
3651,3.6961,0.44681
3652,3.69623,0.429547
3653,3.69587,0.395941
3654,3.6958,0.393837
3655,3.69607,0.416927
3656,3.69613,0.394152
3657,3.69618,0.401927
3658,3.69628,0.413726
3659,3.69593,0.411843
3660,3.69618,0.404704
3661,3.69615,0.407511
3662,3.6964,0.510767
3663,3.69602,0.421551
3664,3.69605,0.418976
3665,3.69605,0.40966
3666,3.69611,0.513207
3667,3.69636,0.548773
3668,3.69609,0.512517
3669,3.69604,0.522745
3670,3.6961,0.510693
3671,3.69601,0.522783
3672,3.69611,0.519494
3673,3.69631,0.504568
3674,3.69592,0.489798
3675,3.69597,0.394609
3676,3.696,0.500385
3677,3.6962,0.469765
3678,3.69617,0.399025
3679,3.6964,0.411428
3680,3.69623,0.419135
3681,3.69593,0.408655
3682,3.69586,0.411654
3683,3.69628,0.440528
3684,3.69648,0.419087
3685,3.69612,0.393886
3686,3.69631,0.501307
3687,3.69638,0.39145
3688,3.69605,0.391364
3689,3.69621,0.393051
3690,3.69619,0.416746
3691,3.69642,0.531894
3692,3.69613,0.400825
3693,3.6965,0.424403
3694,3.69636,0.39616
3695,3.69625,0.39579
3696,3.69612,0.395778
3697,3.69632,0.519072
3698,3.69622,0.45892
3699,3.69608,0.510316
3700,3.69607,0.517182
3701,3.69623,0.504983
3702,3.69596,0.498352
3703,3.69609,0.507349
3704,3.6959,0.463561
3705,3.69569,0.464432
3706,3.6964,0.472673
3707,3.6963,0.436696
3708,3.69585,0.447545
3709,3.69595,0.399968
3710,3.69621,0.753544
3711,3.69631,0.433355
3712,3.69617,0.760903
3713,3.69602,0.656203
3714,3.69614,0.596925
3715,3.69644,0.53731
3716,3.69613,0.429186
3717,3.69642,0.262154
3718,3.69595,0.450999
