,battery_level_pct,local_dt,metadata_write_ts,ts
222,100,2016-06-30 02:22:41.728,1467267761.73,1467267761.73
223,100,2016-06-30 02:22:41.901,1467267761.9,1467267761.9
224,100,2016-06-30 02:27:19.674,1467268039.67,1467268039.67
225,100,2016-06-30 02:27:29.730,1467268049.73,1467268049.73
226,100,2016-06-30 02:27:31.817,1467268051.82,1467268051.82
227,100,2016-06-30 02:28:18.742,1467268098.74,1467268098.74
228,100,2016-06-30 02:28:18.770,1467268098.77,1467268098.77
229,100,2016-06-30 02:28:42.666,1467268122.67,1467268122.67
230,100,2016-06-30 02:28:53.493,1467268133.49,1467268133.49
231,100,2016-06-30 02:28:54.049,1467268134.05,1467268134.05
232,100,2016-06-30 02:29:04.855,1467268144.86,1467268144.86
233,100,2016-06-30 02:29:23.355,1467268163.36,1467268163.36
234,100,2016-06-30 02:29:23.726,1467268163.73,1467268163.73
235,100,2016-06-30 02:29:23.727,1467268163.73,1467268163.73
236,100,2016-06-30 02:29:23.865,1467268163.87,1467268163.87
237,100,2016-06-30 02:29:23.876,1467268163.88,1467268163.88
238,100,2016-06-30 02:29:23.877,1467268163.88,1467268163.88
239,100,2016-06-30 02:29:23.919,1467268163.92,1467268163.92
240,100,2016-06-30 02:29:25.049,1467268165.05,1467268165.05
241,100,2016-06-30 02:31:29.978,1467268289.98,1467268289.98
242,100,2016-06-30 02:31:30.050,1467268290.05,1467268290.05
243,100,2016-06-30 02:31:32.917,1467268292.92,1467268292.92
244,100,2016-06-30 02:31:33.832,1467268293.83,1467268293.83
245,100,2016-06-30 02:32:44.375,1467268364.38,1467268364.38
246,100,2016-06-30 02:32:44.450,1467268364.45,1467268364.45
247,100,2016-06-30 02:33:25.365,1467268405.37,1467268405.37
248,100,2016-06-30 02:33:25.438,1467268405.44,1467268405.44
249,100,2016-06-30 02:34:43.660,1467268483.66,1467268483.66
250,100,2016-06-30 02:34:43.665,1467268483.66,1467268483.66
251,100,2016-06-30 02:38:19.667,1467268699.67,1467268699.67
252,99,2016-06-30 02:38:19.676,1467268699.68,1467268699.68
253,99,2016-06-30 02:38:19.692,1467268699.69,1467268699.69
254,99,2016-06-30 02:38:19.717,1467268699.72,1467268699.72
255,99,2016-06-30 02:40:44.740,1467268844.74,1467268844.74
256,99,2016-06-30 02:40:44.744,1467268844.74,1467268844.74
257,99,2016-06-30 02:43:50.995,1467269030.99,1467269030.99
258,99,2016-06-30 02:43:52.874,1467269032.87,1467269032.87
259,99,2016-06-30 02:46:46.717,1467269206.72,1467269206.72
260,99,2016-06-30 02:46:46.720,1467269206.72,1467269206.72
261,99,2016-06-30 02:48:19.701,1467269299.7,1467269299.7
262,99,2016-06-30 02:48:19.729,1467269299.73,1467269299.73
263,99,2016-06-30 02:52:47.717,1467269567.72,1467269567.72
264,99,2016-06-30 02:52:47.721,1467269567.72,1467269567.72
265,99,2016-06-30 02:55:21.717,1467269721.72,1467269721.72
266,99,2016-06-30 02:55:21.738,1467269721.74,1467269721.74
267,99,2016-06-30 02:55:21.739,1467269721.74,1467269721.74
268,99,2016-06-30 02:55:21.846,1467269721.85,1467269721.85
269,99,2016-06-30 02:55:22.236,1467269722.24,1467269722.24
270,99,2016-06-30 02:55:22.250,1467269722.25,1467269722.25
271,99,2016-06-30 02:55:22.251,1467269722.25,1467269722.25
272,99,2016-06-30 02:55:22.376,1467269722.38,1467269722.38
273,99,2016-06-30 02:58:19.748,1467269899.75,1467269899.75
