current,start_time,end_time
-4.45E-01,,
-4.33E-01,,
-4.33E-01,,
-4.37E-01,,
-4.33E-01,,
-4.34E-01,,
-4.34E-01,,
-4.33E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.33E-01,,
-4.33E-01,,
-4.34E-01,,
-4.34E-01,,
-4.33E-01,,
-4.33E-01,,
-4.33E-01,,
-4.33E-01,,
-4.34E-01,,
-4.32E-01,,
-4.34E-01,,
-4.33E-01,,
-4.34E-01,,
-4.32E-01,,
-4.37E-01,,
-4.32E-01,,
-4.33E-01,,
-4.35E-01,,
-4.36E-01,,
-4.34E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.33E-01,,
-4.33E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.33E-01,,
-4.34E-01,,
-4.33E-01,,
-4.34E-01,,
-4.34E-01,,
-4.33E-01,,
-4.34E-01,,
-4.33E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.33E-01,,
-4.33E-01,,
-4.41E-01,,
-4.34E-01,,
-4.36E-01,,
-4.36E-01,,
-4.33E-01,,
-4.33E-01,,
-4.34E-01,,
-4.34E-01,,
-4.33E-01,,
-4.34E-01,,
-4.32E-01,,
-4.33E-01,,
-4.34E-01,,
-4.33E-01,,
-4.34E-01,,
-4.33E-01,,
-4.33E-01,,
-4.34E-01,,
-4.33E-01,,
-4.34E-01,,
-4.33E-01,,
-4.34E-01,,
-4.33E-01,,
-4.35E-01,,
-4.34E-01,,
-4.33E-01,,
-4.34E-01,,
-4.33E-01,,
-4.37E-01,,
-4.38E-01,,
-4.34E-01,,
-4.35E-01,,
-4.33E-01,,
-4.33E-01,,
-4.34E-01,,
-4.34E-01,,
-4.33E-01,,
-4.37E-01,,
-4.34E-01,,
-4.34E-01,,
-4.35E-01,,
-4.33E-01,,
-4.34E-01,,
-4.32E-01,,
-4.34E-01,,
-4.34E-01,,
-4.35E-01,,
-4.33E-01,,
-4.32E-01,,
-4.34E-01,,
-4.33E-01,,
-4.34E-01,,
-4.33E-01,,
-4.39E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.33E-01,,
-4.37E-01,,
-4.34E-01,,
-4.36E-01,,
-4.33E-01,,
-4.33E-01,,
-4.33E-01,,
-4.34E-01,,
-4.33E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.33E-01,,
-4.33E-01,,
-4.41E-01,,
-4.33E-01,,
-4.35E-01,,
-4.48E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.35E-01,,
-4.45E-01,,
-4.35E-01,,
-4.34E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.35E-01,,
-4.35E-01,,
-4.33E-01,,
-4.35E-01,,
-4.35E-01,,
-4.35E-01,,
-4.34E-01,,
-4.34E-01,,
-4.35E-01,,
-4.35E-01,,
-4.36E-01,,
-4.35E-01,,
-4.35E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.33E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.36E-01,,
-4.34E-01,,
-4.35E-01,,
-4.35E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.32E-01,,
-4.35E-01,,
-4.36E-01,,
-4.34E-01,,
-4.34E-01,,
-4.36E-01,,
-4.34E-01,,
-4.33E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.33E-01,,
-4.34E-01,,
-4.35E-01,,
-4.35E-01,,
-4.33E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.33E-01,,
-4.33E-01,,
-4.36E-01,,
-4.34E-01,,
-4.34E-01,,
-4.38E-01,,
-4.36E-01,,
-4.35E-01,,
-4.36E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.36E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.35E-01,,
-4.35E-01,,
-4.33E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.35E-01,,
-4.35E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.35E-01,,
-4.38E-01,,
-4.35E-01,,
-4.37E-01,,
-4.37E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.35E-01,,
-4.35E-01,,
-4.35E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.34E-01,,
-4.39E-01,,
-4.35E-01,,
-4.34E-01,,
-4.36E-01,,
-4.35E-01,,
-4.34E-01,,
-4.35E-01,,
-4.35E-01,,
-4.37E-01,,
-4.34E-01,,
-4.35E-01,,
-4.35E-01,,
-4.34E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.35E-01,,
-4.35E-01,,
-4.34E-01,,
-4.34E-01,,
-4.35E-01,,
-4.35E-01,,
-4.34E-01,,
-4.34E-01,,
-4.36E-01,,
-4.34E-01,,
-4.35E-01,,
-4.35E-01,,
-4.38E-01,,
-4.34E-01,,
-4.35E-01,,
-4.37E-01,,
-4.35E-01,,
-4.35E-01,,
-4.35E-01,,
-4.34E-01,,
-4.34E-01,,
-4.34E-01,,
-4.35E-01,,
-4.34E-01,,
-4.35E-01,,
-4.35E-01,,
-4.39E-01,,
-4.35E-01,,
-4.35E-01,,
-4.35E-01,,
-4.35E-01,,
-4.34E-01,,
-4.35E-01,,
-4.35E-01,,
-4.34E-01,,
-4.35E-01,,
-4.36E-01,,
-4.34E-01,,
-4.34E-01,,
-4.35E-01,,
-4.35E-01,,
-4.35E-01,,
-4.35E-01,,
-4.35E-01,,
-4.35E-01,,
-4.36E-01,,
-4.35E-01,,
-4.36E-01,,
-4.34E-01,,
-4.35E-01,,
-4.35E-01,,
-4.35E-01,,
-4.35E-01,,
-4.35E-01,,
-4.36E-01,,
-4.34E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.35E-01,,
-4.38E-01,,
-4.36E-01,,
-4.36E-01,,
-4.37E-01,,
-4.34E-01,,
-4.35E-01,,
-4.23E-01,,
-4.29E-01,,
-4.29E-01,,
-4.29E-01,,
-4.43E-01,,
-4.29E-01,,
-4.30E-01,,
-4.35E-01,,
-4.29E-01,,
-4.29E-01,,
-4.29E-01,,
-4.30E-01,,
-4.29E-01,,
-4.29E-01,,
-4.30E-01,,
-4.30E-01,,
-4.30E-01,,
-4.29E-01,,
-4.29E-01,,
-4.30E-01,,
-4.30E-01,,
-4.30E-01,,
-4.30E-01,,
-4.29E-01,,
-4.29E-01,,
-4.29E-01,,
-4.29E-01,,
-4.30E-01,,
-4.29E-01,,
-4.39E-01,,
-4.35E-01,,
-4.37E-01,,
-4.40E-01,,
-4.36E-01,,
-4.35E-01,,
-4.38E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.34E-01,,
-4.36E-01,,
-4.35E-01,,
-4.36E-01,,
-4.35E-01,,
-4.36E-01,,
-4.35E-01,,
-4.35E-01,,
-4.35E-01,,
-4.36E-01,,
-4.35E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.37E-01,,
-4.36E-01,,
-4.35E-01,,
-4.35E-01,,
-4.36E-01,,
-4.36E-01,,
-4.37E-01,,
-4.38E-01,,
-4.35E-01,,
-4.39E-01,,
-4.38E-01,,
-4.35E-01,,
-4.36E-01,,
-4.37E-01,,
-4.35E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.37E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.37E-01,,
-4.36E-01,,
-4.36E-01,,
-4.35E-01,,
-4.36E-01,,
-4.39E-01,,
-4.36E-01,,
-4.38E-01,,
-4.37E-01,,
-4.37E-01,,
-4.36E-01,,
-4.37E-01,,
-4.37E-01,,
-4.36E-01,,
-4.37E-01,,
-4.38E-01,,
-4.36E-01,,
-4.35E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.37E-01,,
-4.36E-01,,
-4.37E-01,,
-4.35E-01,,
-4.36E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.36E-01,,
-4.37E-01,,
-4.37E-01,,
-4.36E-01,,
-4.40E-01,,
-4.37E-01,,
-4.36E-01,,
-4.38E-01,,
-4.37E-01,,
-4.36E-01,,
-4.37E-01,,
-4.37E-01,,
-4.36E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.40E-01,,
-4.39E-01,,
-4.40E-01,,
-4.40E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.36E-01,,
-4.37E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.37E-01,,
-4.36E-01,,
-4.39E-01,,
-4.36E-01,,
-4.37E-01,,
-4.38E-01,,
-4.37E-01,,
-4.36E-01,,
-4.36E-01,,
-4.38E-01,,
-4.37E-01,,
-4.36E-01,,
-4.37E-01,,
-4.36E-01,,
-4.37E-01,,
-4.36E-01,,
-4.37E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.37E-01,,
-4.40E-01,,
-4.36E-01,,
-4.35E-01,,
-4.39E-01,,
-4.36E-01,,
-4.37E-01,,
-4.36E-01,,
-4.36E-01,,
-4.37E-01,,
-4.36E-01,,
-4.38E-01,,
-4.37E-01,,
-4.39E-01,,
-4.37E-01,,
-4.36E-01,,
-4.37E-01,,
-4.36E-01,,
-4.37E-01,,
-4.36E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.36E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.36E-01,,
-4.37E-01,,
-4.37E-01,,
-4.36E-01,,
-4.37E-01,,
-4.37E-01,,
-4.39E-01,,
-4.37E-01,,
-4.37E-01,,
-4.39E-01,,
-4.40E-01,,
-4.36E-01,,
-4.37E-01,,
-4.39E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.37E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.37E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.35E-01,,
-4.37E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.36E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.36E-01,,
-4.37E-01,,
-4.38E-01,,
-4.58E-01,,
-3.46E-01,,
-4.03E-01,,
-4.84E-01,,
-4.38E-01,,
-4.39E-01,,
-4.39E-01,,
-4.38E-01,,
-4.39E-01,,
-4.39E-01,,
-4.40E-01,,
-4.39E-01,,
-4.39E-01,,
-4.39E-01,,
-4.38E-01,,
-4.36E-01,,
-4.38E-01,,
-4.38E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.38E-01,,
-4.36E-01,,
-4.37E-01,,
-4.37E-01,,
-4.38E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.39E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.36E-01,,
-4.37E-01,,
-4.37E-01,,
-4.38E-01,,
-4.37E-01,,
-4.37E-01,,
-4.40E-01,,
-4.37E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.40E-01,,
-4.37E-01,,
-4.37E-01,,
-4.39E-01,,
-4.36E-01,,
-4.37E-01,,
-4.38E-01,,
-4.38E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.46E-01,,
-4.38E-01,,
-4.37E-01,,
-4.41E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.37E-01,,
-4.37E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.39E-01,,
-4.38E-01,,
-4.40E-01,,
-4.37E-01,,
-4.37E-01,,
-4.38E-01,,
-4.38E-01,,
-4.37E-01,,
-4.40E-01,,
-4.36E-01,,
-4.31E-01,,
-4.32E-01,,
-4.30E-01,,
-4.29E-01,,
-4.30E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.30E-01,,
-4.30E-01,,
-4.31E-01,,
-4.31E-01,,
-4.32E-01,,
-4.31E-01,,
-4.29E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.31E-01,,
-4.32E-01,,
-4.35E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.37E-01,,
-4.38E-01,,
-4.38E-01,,
-4.36E-01,,
-4.38E-01,,
-4.37E-01,,
-4.36E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.37E-01,,
-4.39E-01,,
-4.37E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.37E-01,,
-4.37E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.39E-01,,
-4.37E-01,,
-4.43E-01,,
-4.38E-01,,
-4.40E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.37E-01,,
-4.37E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.36E-01,,
-4.39E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.37E-01,,
-4.37E-01,,
-4.37E-01,,
-4.38E-01,,
-4.37E-01,,
-4.37E-01,,
-4.38E-01,,
-4.38E-01,,
-4.41E-01,,
-4.37E-01,,
-4.38E-01,,
-4.40E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.38E-01,,
-4.40E-01,,
-4.37E-01,,
-4.39E-01,,
-4.40E-01,,
-4.38E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.39E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.39E-01,,
-4.39E-01,,
-4.39E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.42E-01,,
-4.39E-01,,
-4.39E-01,,
-4.40E-01,,
-4.37E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.38E-01,,
-4.37E-01,,
-4.37E-01,,
-4.38E-01,,
-4.39E-01,,
-4.40E-01,,
-4.39E-01,,
-4.40E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.39E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.39E-01,,
-4.38E-01,,
-4.41E-01,,
-4.38E-01,,
-4.39E-01,,
-4.41E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.41E-01,,
-4.38E-01,,
-4.38E-01,,
-4.40E-01,,
-4.39E-01,,
-4.38E-01,,
-4.39E-01,,
-4.39E-01,,
-4.38E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.37E-01,,
-4.39E-01,,
-4.38E-01,,
-4.39E-01,,
-4.41E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.39E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.39E-01,,
-4.39E-01,,
-4.39E-01,,
-4.39E-01,,
-4.40E-01,,
-4.37E-01,,
-4.39E-01,,
-4.38E-01,,
-4.39E-01,,
-4.42E-01,,
-4.39E-01,,
-4.42E-01,,
-4.40E-01,,
-4.39E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.37E-01,,
-4.37E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.37E-01,,
-4.39E-01,,
-4.39E-01,,
-4.37E-01,,
-4.39E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.39E-01,,
-4.39E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.40E-01,,
-4.38E-01,,
-4.38E-01,,
-4.43E-01,,
-4.38E-01,,
-4.38E-01,,
-4.41E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.40E-01,,
-4.39E-01,,
-4.39E-01,,
-4.38E-01,,
-4.39E-01,,
-4.39E-01,,
-4.39E-01,,
-4.40E-01,,
-4.39E-01,,
-4.39E-01,,
-4.39E-01,,
-4.39E-01,,
-4.39E-01,,
-4.38E-01,,
-4.38E-01,,
-4.40E-01,,
-4.37E-01,,
-4.38E-01,,
-4.40E-01,,
-4.39E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.38E-01,,
-4.37E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.43E-01,,
-4.37E-01,,
-4.38E-01,,
-4.40E-01,,
-4.39E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.55E-01,,
-4.39E-01,,
-4.42E-01,,
-4.42E-01,,
-4.39E-01,,
-4.39E-01,,
-4.39E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.39E-01,,
-4.38E-01,,
-4.40E-01,,
-4.39E-01,,
-4.37E-01,,
-4.41E-01,,
-4.39E-01,,
-4.38E-01,,
-4.39E-01,,
-4.38E-01,,
-4.38E-01,,
-4.39E-01,,
-4.64E-01,,
-3.46E-01,,
-3.48E-01,,
-3.47E-01,,
-3.49E-01,,
-3.44E-01,,
-3.45E-01,,
-3.45E-01,,
-3.38E-01,,
-3.44E-01,,
-3.45E-01,,
-3.45E-01,,
-3.46E-01,,
-3.44E-01,,
-3.49E-01,,
-3.45E-01,,
-3.45E-01,,
-3.45E-01,,
-3.44E-01,,
-3.44E-01,,
-3.46E-01,,
-3.46E-01,,
-3.45E-01,,
-3.43E-01,,
-3.45E-01,,
-3.46E-01,,
-3.46E-01,,
-3.46E-01,,
-3.45E-01,,
-3.46E-01,,
-3.45E-01,,
-3.43E-01,,
-3.47E-01,,
-3.47E-01,,
-3.45E-01,,
-3.46E-01,,
-3.45E-01,,
-3.43E-01,,
-3.44E-01,,
-3.44E-01,,
-3.44E-01,,
-3.45E-01,,
-3.44E-01,,
-3.44E-01,,
-3.46E-01,,
-3.46E-01,,
-3.45E-01,,
-3.47E-01,,
-3.47E-01,,
-3.46E-01,,
-3.46E-01,,
-3.43E-01,,
-3.43E-01,,
-3.45E-01,,
-3.46E-01,,
-3.46E-01,,
-3.51E-01,,
-3.52E-01,,
-3.43E-01,,
-3.50E-01,,
-3.49E-01,,
-3.45E-01,,
-3.44E-01,,
-3.46E-01,,
-3.45E-01,,
-3.46E-01,,
-3.45E-01,,
-3.47E-01,,
-3.44E-01,,
-3.46E-01,,
-3.44E-01,,
-3.44E-01,,
-3.47E-01,,
-3.42E-01,,
-3.46E-01,,
-3.46E-01,,
-3.47E-01,,
-3.46E-01,,
-3.46E-01,,
-3.46E-01,,
-3.45E-01,,
-3.46E-01,,
-3.43E-01,,
-3.45E-01,,
-3.45E-01,,
-3.53E-01,,
-3.53E-01,,
-3.48E-01,,
-3.46E-01,,
-3.46E-01,,
-3.46E-01,,
-3.48E-01,,
-3.47E-01,,
-3.50E-01,,
-3.46E-01,,
-3.47E-01,,
-3.46E-01,,
-3.45E-01,,
-3.45E-01,,
-3.46E-01,,
-3.44E-01,,
-3.44E-01,,
-3.46E-01,,
-3.44E-01,,
-3.45E-01,,
-3.47E-01,,
-3.44E-01,,
-3.44E-01,,
-3.46E-01,,
-3.45E-01,,
-3.45E-01,,
-3.42E-01,,
-3.45E-01,,
-3.44E-01,,
-3.78E-01,,
-4.97E-01,,
-4.41E-01,,
-4.41E-01,,
-4.41E-01,,
-4.40E-01,,
-4.41E-01,,
-4.41E-01,,
-4.42E-01,,
-4.41E-01,,
-4.40E-01,,
-4.42E-01,,
-4.40E-01,,
-4.42E-01,,
-4.43E-01,,
-4.39E-01,,
-4.41E-01,,
-4.40E-01,,
-4.39E-01,,
-4.40E-01,,
-4.40E-01,,
-4.39E-01,,
-4.40E-01,,
-4.39E-01,,
-4.40E-01,,
-4.38E-01,,
-4.39E-01,,
-4.40E-01,,
-4.39E-01,,
-4.54E-01,,
-4.41E-01,,
-4.40E-01,,
-4.43E-01,,
-4.40E-01,,
-4.39E-01,,
-4.40E-01,,
-4.40E-01,,
-4.38E-01,,
-4.40E-01,,
-4.38E-01,,
-4.39E-01,,
-4.39E-01,,
-4.39E-01,,
-4.40E-01,,
-4.38E-01,,
-4.39E-01,,
-4.39E-01,,
-4.39E-01,,
-4.43E-01,,
-4.40E-01,,
-4.38E-01,,
-4.55E-01,,
-4.40E-01,,
-4.40E-01,,
-4.41E-01,,
-4.39E-01,,
-4.39E-01,,
-4.40E-01,,
-4.39E-01,,
-4.39E-01,,
-4.39E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.39E-01,,
-4.39E-01,,
-4.39E-01,,
-4.39E-01,,
-4.40E-01,,
-4.39E-01,,
-4.39E-01,,
-4.39E-01,,
-4.41E-01,,
-4.40E-01,,
-4.39E-01,,
-4.40E-01,,
-4.39E-01,,
-4.39E-01,,
-4.39E-01,,
-4.39E-01,,
-4.40E-01,,
-4.42E-01,,
-4.39E-01,,
-4.40E-01,,
-4.41E-01,,
-4.40E-01,,
-4.40E-01,,
-4.39E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.39E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.39E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.39E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.39E-01,,
-4.39E-01,,
-4.39E-01,,
-4.39E-01,,
-4.40E-01,,
-4.40E-01,,
-4.44E-01,,
-4.40E-01,,
-4.41E-01,,
-4.41E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.39E-01,,
-4.40E-01,,
-4.40E-01,,
-4.41E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.41E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.40E-01,,
-4.41E-01,,
-4.39E-01,,
-4.39E-01,,
-4.40E-01,,
-6.29E-01,,
-3.80E-01,,
-2.54E-01,,
-1.20E-03,,
-2.50E-04,,
-2.52E-04,,
-2.53E-04,,
-2.54E-04,,
-2.54E-04,,
